Drug_Target,GROUNDTRUTH
C0028066_C0007222,1
C0025853_C0020615,1
C0012373_C0007194,1
C0012373_C0007222,1
C0002598_C0018802,1
C0002598_C0027051,1
C0002598_C0018790,1
C0002598_C0004238,1
C0002598_C0878544,1
C0244977_C0011849,1
C0027235_C0030567,1
C0700580_C0030567,1
C0027235_C0004096,1
C0700580_C0004096,1
C1684399_C0030567,1
C0014942_C0028754,1
C1565750_C0027051,1
C1565750_C0011849,1
C1565750_C0018802,1
C1565750_C0028754,1
C0030040_C0007222,1
C3255108_C0018799,1
C3255108_C0002395,1
C3255108_C0023895,1
C3255108_C0027868,1
C3255108_C1527231,1
C3255108_C0027051,1
C3255108_C0004096,1
C3255108_C0442874,1
C3255108_C0007222,1
C3255108_C0030567,1
C3255108_C0023890,1
C3255108_C0085584,1
C0004609_C0028754,1
C0006681_C0023890,1
C0205687_C0023890,1
C0006681_C0004238,1
C0205687_C0004238,1
C0006681_C0028754,1
C0205687_C0028754,1
C1619966_C0026896,1
C1619966_C0020538,1
C0290883_C0020538,1
C0258258_C0028754,1
C0258259_C0028754,1
C0258258_C0002395,1
C0258259_C0002395,1
C1138235_C0002395,1
C0014025_C0878544,1
C0014025_C0007222,1
C0014025_C0018799,1
C0772501_C0004096,1
C0054836_C0027051,1
C0054836_C0004238,1
C0054836_C0020541,1
C0054836_C0007222,1
C0054836_C0020615,1
C0167117_C0028754,1
C0167117_C0011849,1
C0167117_C0027051,1
C0167117_C0030567,1
C2745274_C0878544,1
C0014963_C0007222,1
C0014963_C0023890,1
C0014963_C0018802,1
C0043031_C0007222,1
C0043031_C0027051,1
C0043031_C0028754,1
C0043031_C0023890,1
C0043031_C0018799,1
C0043031_C0030567,1
C0043031_C0011849,1
C0043031_C0002395,1
C1122087_C0004096,1
C4530556_C0004096,1
C4535390_C0004096,1
C0035525_C0023890,1
C0071112_C0011168,1
C0073393_C0020179,1
C0073393_C0002395,1
C0006809_C0007222,1
C0055723_C0007222,1
C0031862_C0007222,1
C0042878_C0007222,1
C0014479_C0028754,1
C0014479_C0004096,1
C0014479_C0007222,1
C0053396_C0027051,1
C1142933_C0007222,1
C0007561_C0030567,1
C0035750_C0030567,1
C0248719_C0027051,1
C0248719_C0018799,1
C0248719_C0007222,1
C0248719_C0011849,1
C0248719_C0002395,1
C0002502_C0007222,1
C0002502_C0018802,1
C0004259_C0020615,1
C0004259_C0030567,1
C0004259_C0018790,1
C0387457_C0017205,1
C0039286_C0020538,1
C0070694_C0023895,1
C0016778_C0023895,1
C2717561_C0020538,1
C0086444_C0878544,1
C0527316_C0030567,1
C0024056_C0004096,1
C0002335_C0007222,1
C0006863_C0030567,1
C0006863_C0020179,1
C0006863_C0020538,1
C0006863_C0442874,1
C0055568_C0282528,1
C0055568_C0023895,1
C0013015_C0030567,1
C0031007_C0030567,1
C0034272_C0002395,1
C0087162_C0002395,1
C0034272_C0027051,1
C0087162_C0027051,1
C2975435_C0004238,1
C2975435_C0027051,1
C2975435_C0018799,1
C0017054_C0004096,1
C0038636_C0018802,1
C1098261_C0023895,1
C0393022_C0026896,1
C0393022_C0026848,1
C0393022_C0442874,1
C0393022_C0030567,1
C0010347_C0002395,1
C0086073_C0002395,1
C0063327_C0002395,1
C0037537_C0030567,1
C0006674_C0020538,1
C0042105_C0020179,1
C0042105_C0011849,1
C0042105_C0030567,1
C0042105_C0023890,1
C0042105_C0018802,1
C0042105_C0028754,1
C0042105_C0023895,1
C4519232_C0023895,1
C2825264_C0023895,1
C0085174_C0028754,1
C0007257_C0026896,1
C0074554_C0023890,1
C0074554_C0948089,1
C0074554_C0020541,1
C0074554_C0030567,1
C0074554_C0027051,1
C0074554_C0004096,1
C0074554_C0004238,1
C0074554_C0007222,1
C0074554_C0020538,1
C0074554_C0002395,1
C0074554_C0011849,1
C0016293_C0030567,1
C0041037_C0007194,1
C0041037_C0007222,1
C3272698_C0268251,1
C3272698_C1961835,1
C0030899_C0007222,1
C0030899_C0085584,1
C0030899_C0948089,1
C0030899_C0023890,1
C1570906_C0011849,1
C0068711_C0020538,1
C0068711_C0442874,1
C0057258_C0023895,1
C0057258_C0026850,1
C0168273_C0018799,1
C0168273_C0948089,1
C0168273_C0027051,1
C0168273_C0007222,1
C0000378_C0007222,1
C1831808_C0023890,1
C1831808_C0948089,1
C1831808_C0004238,1
C0524770_C0004096,1
C0600370_C0004096,1
C0010648_C0004096,1
C0041249_C0028754,1
C0023570_C0004096,1
C0149368_C0019202,1
C0770983_C0019202,1
C5139959_C0023895,1
C0892779_C0948089,1
C0060657_C0002395,1
C0060657_C0004096,1
C0002333_C0004096,1
C0052796_C0027051,1
C0052796_C1145670,1
C0052796_C0028754,1
C0052796_C0004096,1
C0016365_C0028754,1
C1142985_C0025521,1
C1142985_C0020538,1
C1142985_C0027051,1
C1142985_C0007222,1
C1142985_C0011849,1
C0031937_C0007222,1
C0001047_C0030567,1
C0001047_C1961835,1
C0001047_C1527231,1
C0001047_C0007194,1
C0001047_C0027868,1
C0001047_C0019880,1
C0001047_C0004238,1
C0001047_C0027051,1
C0001047_C0026848,1
C0001047_C0002395,1
C0000946_C0007222,1
C0000946_C0018799,1
C2825616_C0023895,1
C0216784_C0004238,1
C0216784_C0948089,1
C0216784_C0007194,1
C0216784_C0018802,1
C0216784_C0027051,1
C0216784_C0011849,1
C0216784_C0007222,1
C1999375_C0004238,1
C1999375_C0007222,1
C0078839_C0030567,1
C0078839_C0028754,1
C1958588_C0028754,1
C0027396_C0002395,1
C0039771_C0018790,1
C0039771_C1145670,1
C0076823_C0030567,1
C0076823_C0002395,1
C0055775_C0007222,1
C0024027_C0004096,1
C0024027_C0018799,1
C0024027_C0025517,1
C0024027_C0030567,1
C0023749_C0004096,1
C0023749_C0028754,1
C1455147_C0002395,1
C1455147_C0085584,1
C0028978_C0002395,1
C0028978_C0011849,1
C0056077_C0087012,1
C0056077_C0007222,1
C0056077_C0030567,1
C0056077_C0018790,1
C0056077_C0020179,1
C0170531_C0154246,1
C0281398_C0154246,1
C0170531_C0024776,1
C0281398_C0024776,1
C0170531_C0020179,1
C0281398_C0020179,1
C0061851_C0085584,1
C0025815_C0268250,1
C0025815_C0011168,1
C0025815_C0018799,1
C0025815_C0026896,1
C0025815_C0026848,1
C0025815_C0017205,1
C0025815_C0018790,1
C0025815_C0030567,1
C0043047_C0007222,1
C0359299_C0007222,1
C0036579_C0002395,1
C0040233_C0007222,1
C0040233_C0020541,1
C0107994_C0011849,1
C0107994_C0030567,1
C0107994_C0028754,1
C0076840_C0027051,1
C0076840_C0007222,1
C0076840_C0020538,1
C0015133_C0026896,1
C0040815_C0002395,1
C0067889_C0268579,1
C1318649_C0268579,1
C0067889_C0025521,1
C1318649_C0025521,1
C0006644_C0023895,1
C0006644_C0030567,1
C0006644_C0028754,1
C0006644_C0004238,1
C0006644_C0085584,1
C0006644_C0002395,1
C0073992_C0028754,1
C0073992_C0004096,1
C0062068_C0007222,1
C0014822_C0027051,1
C0014822_C0018790,1
C0014822_C0442874,1
C0076339_C0019202,1
C0145663_C0019202,1
C0033308_C0011849,1
C0033308_C0002395,1
C0033308_C0020538,1
C0073631_C0018799,1
C0073631_C0011168,1
C1699926_C0004096,1
C0029277_C0023890,1
C0887117_C0023890,1
C0029277_C0268579,1
C0887117_C0268579,1
C0029277_C0085584,1
C0887117_C0085584,1
C0081876_C0011849,1
C0081876_C0948089,1
C0081876_C0018802,1
C2934193_C0004096,1
C2934193_C0023895,1
C0028008_C0007222,1
C0010654_C0023895,1
C2919267_C0017205,1
C0025152_C0011849,1
C0000503_C0030567,1
C0673093_C0030567,1
C2699757_C0004096,1
C1100924_C0023895,1
C0961485_C0027051,1
C0961485_C0004238,1
C0961485_C0878544,1
C0961485_C0007222,1
C0961485_C0018802,1
C2930696_C0026896,1
C0060180_C0007222,1
C0286651_C0011849,1
C0286651_C0004238,1
C0286651_C0007194,1
C0286651_C0020538,1
C0286651_C0023890,1
C0286651_C0948089,1
C0286651_C0018802,1
C0286651_C0027051,1
C0286651_C0004096,1
C0286651_C0002395,1
C0076080_C0085584,1
C0066005_C1145670,1
C0022957_C0085584,1
C0022957_C0023890,1
C0030095_C0028754,1
C0030095_C0027051,1
C0004906_C0004096,1
C0073374_C0085584,1
C0073374_C0030567,1
C0073374_C0002395,1
C0073374_C0023890,1
C1176308_C0007222,1
C1176308_C0023890,1
C1176308_C0018802,1
C0061078_C0004096,1
C0011816_C0442874,1
C0011816_C0030567,1
C0011816_C0002395,1
C0011812_C0028754,1
C0008845_C0030567,1
C0008845_C0948089,1
C0965618_C0028754,1
C0965618_C0027765,1
C0078569_C0030567,1
C0078569_C0002395,1
C0296800_C0004096,1
C0050559_C0002395,1
C0015131_C0020538,1
C0015131_C1145670,1
C0016157_C0023895,1
C0538927_C0028754,1
C0538927_C0019202,1
C0538927_C0002395,1
C0538927_C0020538,1
C0085149_C0018799,1
C0771204_C0018799,1
C0085149_C0004096,1
C0771204_C0004096,1
C0085149_C0011849,1
C0771204_C0011849,1
C0085149_C0026896,1
C0771204_C0026896,1
C0085149_C0023895,1
C0771204_C0023895,1
C2718773_C0004238,1
C2718773_C0020615,1
C0115471_C0023895,1
C0066677_C0030567,1
C0066677_C0002395,1
C0066677_C0011168,1
C0028833_C0028754,1
C0070122_C0030567,1
C0070122_C0027051,1
C0027358_C0028754,1
C0027358_C0030567,1
C0015042_C0030567,1
C0058978_C0007222,1
C1565135_C0007222,1
C0058978_C0002395,1
C1565135_C0002395,1
C0003968_C0018790,1
C0178487_C0018790,1
C0003968_C0018799,1
C0178487_C0018799,1
C0003968_C0004238,1
C0178487_C0004238,1
C0003968_C0004096,1
C0178487_C0004096,1
C0003968_C0020538,1
C0178487_C0020538,1
C0003968_C0011849,1
C0178487_C0011849,1
C0003968_C0027051,1
C0178487_C0027051,1
C0018546_C0020179,1
C0018546_C0002395,1
C1698215_C0007222,1
C0037494_C0011849,1
C0037494_C0007222,1
C0037494_C0027051,1
C0037494_C0011168,1
C0037494_C0004238,1
C0037494_C0002395,1
C0037494_C0018802,1
C0037494_C0030567,1
C0037494_C0018790,1
C0037494_C0018799,1
C0037494_C0028754,1
C0037494_C1145670,1
C0037494_C0020538,1
C0037494_C0020615,1
C0037494_C0004096,1
C0037494_C0023890,1
C0037494_C0026896,1
C0536495_C0020615,1
C0536495_C0030567,1
C0536495_C0020538,1
C0536495_C0004096,1
C0536495_C0031485,1
C0536495_C0002395,1
C0536495_C0011849,1
C0536495_C0948089,1
C0536495_C0018802,1
C0008294_C0011849,1
C0008294_C0018799,1
C0008294_C0007222,1
C0008294_C0027051,1
C0008294_C0018802,1
C0039601_C0028754,1
C0035976_C0007222,1
C0053799_C0007222,1
C0079459_C0023890,1
C0079459_C0023895,1
C0079459_C0027051,1
C0079459_C0026896,1
C0079459_C0030567,1
C0079459_C0026848,1
C0079459_C0002395,1
C0001480_C0002395,1
C0033216_C0027051,1
C0033216_C0004238,1
C0071808_C0026896,1
C3886388_C0023895,1
C3886388_C0030567,1
C0050451_C0154246,1
C0050451_C0268542,1
C0032912_C0011849,1
C0046948_C0026896,1
C2347556_C0023895,1
C2347556_C0442874,1
C0048038_C0026896,1
C0017797_C0268579,1
C0017797_C0442874,1
C0017797_C0011849,1
C0064636_C0442874,1
C0064636_C0028754,1
C0043369_C0018802,1
C0043369_C0011849,1
C0031441_C0007222,1
C3886623_C0023895,1
C0002575_C0018790,1
C1257689_C0018790,1
C0061323_C0011849,1
C0061323_C0020538,1
C0005117_C0011849,1
C0072802_C0004096,1
C0022180_C1145670,1
C0022180_C0018799,1
C3264621_C0023895,1
C0116569_C0007222,1
C0116569_C0020538,1
C0085542_C0007222,1
C0085542_C0027051,1
C0085542_C0020538,1
C0085542_C0011849,1
C0298067_C0007194,1
C0298067_C0023890,1
C1321596_C1961835,1
C0021936_C0028754,1
C0068788_C0023895,1
C0068788_C0085584,1
C0031979_C0030567,1
C0026818_C0030567,1
C0728747_C0085584,1
C4764376_C0085584,1
C0025219_C0025517,1
C0025219_C0004238,1
C0025219_C0030567,1
C0025219_C0011849,1
C0025219_C0020538,1
C0021528_C0030567,1
C3493648_C0028754,1
C0006400_C0004238,1
C0006400_C0023895,1
C0244404_C0002395,1
C0002144_C0007222,1
C0002144_C0011849,1
C0002144_C0020538,1
C0002144_C0018799,1
C0002144_C0018802,1
C0002144_C0028754,1
C0010286_C0020179,1
C0010286_C0030567,1
C0529793_C0023890,1
C0529793_C0020538,1
C0529793_C0018799,1
C0529793_C0011849,1
C0529793_C0030567,1
C0529793_C0085584,1
C0529793_C0018802,1
C1453933_C0023890,1
C0085721_C0026896,1
C0206008_C0026896,1
C0085721_C0028754,1
C0206008_C0028754,1
C0085721_C0026848,1
C0206008_C0026848,1
C0102118_C0025517,1
C0102118_C0004096,1
C1101838_C0007222,1
C0024480_C0004238,1
C0024480_C0027051,1
C0024480_C0004096,1
C0024480_C0020538,1
C0289779_C0011849,1
C0051027_C0007222,1
C0008402_C0007222,1
C0008402_C0027051,1
C0023660_C0028754,1
C0023660_C0018790,1
C0023660_C0020538,1
C0023660_C0442874,1
C0023660_C0018799,1
C0023660_C0011849,1
C0040976_C0019202,1
C0040976_C0007194,1
C0012772_C0028754,1
C3179535_C0002395,1
C0145185_C0023890,1
C0079466_C0002395,1
C0041942_C0011849,1
C0041942_C0268542,1
C0005575_C0020179,1
C3818757_C0002395,1
C0055856_C0018799,1
C0055856_C0030567,1
C0055856_C0004096,1
C0117996_C0011849,1
C0117996_C0004096,1
C1611934_C0011849,1
C0070166_C0018799,1
C0070166_C0004096,1
C0070166_C0007222,1
C0070166_C1145670,1
C0070166_C0027051,1
C0030049_C0030567,1
C0006051_C0004238,1
C2719430_C0004238,1
C0022625_C0002395,1
C0022625_C0004096,1
C0971023_C0023895,1
C2699999_C0023895,1
C1721377_C0030567,1
C1721377_C0087012,1
C1721377_C0020179,1
C1721377_C0002395,1
C3490348_C0020615,1
C3490348_C0027051,1
C3490348_C0020541,1
C3490348_C0011849,1
C0072973_C0011849,1
C0072973_C0007222,1
C0072973_C0018799,1
C0072973_C0025517,1
C0072973_C0004238,1
C0072973_C0027051,1
C0074280_C0018790,1
C0074280_C0018799,1
C0075632_C0028754,1
C0142825_C0268579,1
C0795671_C0268579,1
C0012582_C0018799,1
C0012582_C0020538,1
C0031469_C0007222,1
C0031469_C0028754,1
C0031469_C0020538,1
C2986924_C0023895,1
C0724441_C0030567,1
C0073561_C0020179,1
C0073561_C0027765,1
C0055021_C0007222,1
C0042523_C0007222,1
C0042523_C0011849,1
C0005301_C0028754,1
C0289313_C0004096,1
C0289313_C0011849,1
C0289313_C0018802,1
C0289313_C0025517,1
C0289313_C0002395,1
C0289313_C0020538,1
C0073096_C0020179,1
C1101322_C0020179,1
C0073096_C0020538,1
C1101322_C0020538,1
C0073096_C0002395,1
C1101322_C0002395,1
C0073096_C0030567,1
C1101322_C0030567,1
C0073096_C0007222,1
C1101322_C0007222,1
C0123091_C0030567,1
C0031634_C0007222,1
C0772024_C0030567,1
C0077025_C0030567,1
C0042291_C0002395,1
C0080356_C0002395,1
C0042291_C0020179,1
C0080356_C0020179,1
C0014912_C0028754,1
C0014912_C0002395,1
C0015846_C0023895,1
C0015846_C0028754,1
C0965129_C0011849,1
C0965129_C0007222,1
C0965129_C0020538,1
C0965129_C0018802,1
C0965129_C0948089,1
C0965129_C0025517,1
C0965129_C0004096,1
C0965129_C0030567,1
C0965129_C0028754,1
C0028365_C0023890,1
C0008161_C0085584,1
C0008838_C0023895,1
C0164200_C0004238,1
C2713560_C0002395,1
C0126174_C0007222,1
C0126174_C0007194,1
C0073633_C0007222,1
C0073633_C0004238,1
C0073633_C0948089,1
C3885614_C0002395,1
C1958126_C0011849,1
C0041479_C0030567,1
C4547933_C0002986,1
C0011185_C0027126,1
C0025887_C0027126,1
C3273375_C0027126,1
C0001927_C0751882,1
C0034261_C0751882,1
C0020336_C0043459,1
C0008024_C0043459,1
C0085994_C0043459,1
C0055568_C0043459,1
C0042105_C0043459,1
C0000477_C0024408,1
C1449659_C0024408,1
C5139823_C0024408,1
C0084707_C0024408,1
C1569608_C0024408,1
C0085217_C0024408,1
C0700189_C0024408,1
C0170531_C0024408,1
C0281398_C0024408,1
C0040815_C0024408,1
C0034272_C1849508,1
C0087162_C1849508,1
C0000981_C0349653,1
C0017237_C0349653,1
C0022949_C0349653,1
C0095278_C0349653,1
C0048897_C0268465,1
C0014806_C0027126,1
C0600214_C0027126,1
C0025598_C0027126,1
C0016895_C0024408,1
C0042291_C0024408,1
C0016365_C0751882,1
C0000378_C0001125,0
C0000378_C0002066,0
C0000378_C0002395,0
C0000378_C0002986,0
C0000378_C0004096,0
C0000378_C0004238,0
C0000378_C0007194,0
C0000378_C0011168,0
C0000378_C0011849,0
C0000378_C0011860,0
C0000378_C0014544,0
C0000378_C0017205,0
C0000378_C0018790,0
C0000378_C0018799,0
C0000378_C0018801,0
C0000378_C0018802,0
C0000378_C0019147,0
C0000378_C0019151,0
C0000378_C0019202,0
C0000378_C0019247,0
C0000378_C0019880,0
C0000378_C0020179,0
C0000378_C0020538,0
C0000378_C0020541,0
C0000378_C0020615,0
C0000378_C0023521,0
C0000378_C0023890,0
C0000378_C0023895,0
C0000378_C0024117,0
C0000378_C0024408,0
C0000378_C0024776,0
C0000378_C0025517,0
C0000378_C0025521,0
C0000378_C0026848,0
C0000378_C0026850,0
C0000378_C0026896,0
C0000378_C0027051,0
C0000378_C0027126,0
C0000378_C0027765,0
C0000378_C0027868,0
C0000378_C0028754,0
C0000378_C0031485,0
C0000378_C0038454,0
C0000378_C0043459,0
C0000378_C0085584,0
C0000378_C0087012,0
C0000378_C0149931,0
C0000378_C0154246,0
C0000378_C0162309,0
C0000378_C0162671,0
C0000378_C0220756,0
C0000378_C0242422,0
C0000378_C0268250,0
C0000378_C0268251,0
C0000378_C0268465,0
C0000378_C0268490,0
C0000378_C0268542,0
C0000378_C0268579,0
C0000378_C0270846,0
C0000378_C0282528,0
C0000378_C0349653,0
C0000378_C0442874,0
C0000378_C0494475,0
C0000378_C0524851,0
C0000378_C0751434,0
C0000378_C0751435,0
C0000378_C0751436,0
C0000378_C0751882,0
C0000378_C0752120,0
C0000378_C0878544,0
C0000378_C0878773,0
C0000378_C0948089,0
C0000378_C1145670,0
C0000378_C1527231,0
C0000378_C1849508,0
C0000378_C1961835,0
C0000378_C2931688,0
C0000378_C5203670,0
C0000477_C0001125,0
C0000477_C0002066,0
C0000477_C0002395,0
C0000477_C0002986,0
C0000477_C0004096,0
C0000477_C0004238,0
C0000477_C0007194,0
C0000477_C0007222,0
C0000477_C0011168,0
C0000477_C0011849,0
C0000477_C0011860,0
C0000477_C0014544,0
C0000477_C0017205,0
C0000477_C0018790,0
C0000477_C0018799,0
C0000477_C0018801,0
C0000477_C0018802,0
C0000477_C0019147,0
C0000477_C0019151,0
C0000477_C0019202,0
C0000477_C0019247,0
C0000477_C0019880,0
C0000477_C0020179,0
C0000477_C0020538,0
C0000477_C0020541,0
C0000477_C0020615,0
C0000477_C0023521,0
C0000477_C0023890,0
C0000477_C0023895,0
C0000477_C0024117,0
C0000477_C0024776,0
C0000477_C0025517,0
C0000477_C0025521,0
C0000477_C0026848,0
C0000477_C0026850,0
C0000477_C0026896,0
C0000477_C0027051,0
C0000477_C0027126,0
C0000477_C0027765,0
C0000477_C0027868,0
C0000477_C0028754,0
C0000477_C0030567,0
C0000477_C0031485,0
C0000477_C0038454,0
C0000477_C0043459,0
C0000477_C0085584,0
C0000477_C0087012,0
C0000477_C0149931,0
C0000477_C0154246,0
C0000477_C0162309,0
C0000477_C0162671,0
C0000477_C0220756,0
C0000477_C0242422,0
C0000477_C0268250,0
C0000477_C0268251,0
C0000477_C0268465,0
C0000477_C0268490,0
C0000477_C0268542,0
C0000477_C0268579,0
C0000477_C0270846,0
C0000477_C0282528,0
C0000477_C0349653,0
C0000477_C0442874,0
C0000477_C0494475,0
C0000477_C0524851,0
C0000477_C0751434,0
C0000477_C0751435,0
C0000477_C0751436,0
C0000477_C0751882,0
C0000477_C0752120,0
C0000477_C0878544,0
C0000477_C0878773,0
C0000477_C0948089,0
C0000477_C1145670,0
C0000477_C1527231,0
C0000477_C1849508,0
C0000477_C1961835,0
C0000477_C2931688,0
C0000477_C5203670,0
C0000503_C0001125,0
C0000503_C0002066,0
C0000503_C0002395,0
C0000503_C0002986,0
C0000503_C0004096,0
C0000503_C0004238,0
C0000503_C0007194,0
C0000503_C0007222,0
C0000503_C0011168,0
C0000503_C0011849,0
C0000503_C0011860,0
C0000503_C0014544,0
C0000503_C0017205,0
C0000503_C0018790,0
C0000503_C0018799,0
C0000503_C0018801,0
C0000503_C0018802,0
C0000503_C0019147,0
C0000503_C0019151,0
C0000503_C0019202,0
C0000503_C0019247,0
C0000503_C0019880,0
C0000503_C0020179,0
C0000503_C0020538,0
C0000503_C0020541,0
C0000503_C0020615,0
C0000503_C0023521,0
C0000503_C0023890,0
C0000503_C0023895,0
C0000503_C0024117,0
C0000503_C0024408,0
C0000503_C0024776,0
C0000503_C0025517,0
C0000503_C0025521,0
C0000503_C0026848,0
C0000503_C0026850,0
C0000503_C0026896,0
C0000503_C0027051,0
C0000503_C0027126,0
C0000503_C0027765,0
C0000503_C0027868,0
C0000503_C0028754,0
C0000503_C0031485,0
C0000503_C0038454,0
C0000503_C0043459,0
C0000503_C0085584,0
C0000503_C0087012,0
C0000503_C0149931,0
C0000503_C0154246,0
C0000503_C0162309,0
C0000503_C0162671,0
C0000503_C0220756,0
C0000503_C0242422,0
C0000503_C0268250,0
C0000503_C0268251,0
C0000503_C0268465,0
C0000503_C0268490,0
C0000503_C0268542,0
C0000503_C0268579,0
C0000503_C0270846,0
C0000503_C0282528,0
C0000503_C0349653,0
C0000503_C0442874,0
C0000503_C0494475,0
C0000503_C0524851,0
C0000503_C0751434,0
C0000503_C0751435,0
C0000503_C0751436,0
C0000503_C0751882,0
C0000503_C0752120,0
C0000503_C0878544,0
C0000503_C0878773,0
C0000503_C0948089,0
C0000503_C1145670,0
C0000503_C1527231,0
C0000503_C1849508,0
C0000503_C1961835,0
C0000503_C2931688,0
C0000503_C5203670,0
C0000545_C0001125,0
C0000545_C0002066,0
C0000545_C0002395,0
C0000545_C0002986,0
C0000545_C0004238,0
C0000545_C0007194,0
C0000545_C0011168,0
C0000545_C0011849,0
C0000545_C0011860,0
C0000545_C0014544,0
C0000545_C0017205,0
C0000545_C0018790,0
C0000545_C0018799,0
C0000545_C0018801,0
C0000545_C0018802,0
C0000545_C0019147,0
C0000545_C0019151,0
C0000545_C0019202,0
C0000545_C0019247,0
C0000545_C0019880,0
C0000545_C0020179,0
C0000545_C0020538,0
C0000545_C0020541,0
C0000545_C0020615,0
C0000545_C0023521,0
C0000545_C0023890,0
C0000545_C0024117,0
C0000545_C0024408,0
C0000545_C0024776,0
C0000545_C0025517,0
C0000545_C0025521,0
C0000545_C0026848,0
C0000545_C0026850,0
C0000545_C0026896,0
C0000545_C0027051,0
C0000545_C0027126,0
C0000545_C0027765,0
C0000545_C0027868,0
C0000545_C0030567,0
C0000545_C0031485,0
C0000545_C0038454,0
C0000545_C0043459,0
C0000545_C0085584,0
C0000545_C0087012,0
C0000545_C0149931,0
C0000545_C0154246,0
C0000545_C0162309,0
C0000545_C0162671,0
C0000545_C0220756,0
C0000545_C0242422,0
C0000545_C0268250,0
C0000545_C0268251,0
C0000545_C0268465,0
C0000545_C0268490,0
C0000545_C0268542,0
C0000545_C0268579,0
C0000545_C0270846,0
C0000545_C0282528,0
C0000545_C0349653,0
C0000545_C0442874,0
C0000545_C0494475,0
C0000545_C0524851,0
C0000545_C0751434,0
C0000545_C0751435,0
C0000545_C0751436,0
C0000545_C0751882,0
C0000545_C0752120,0
C0000545_C0878544,0
C0000545_C0878773,0
C0000545_C0948089,0
C0000545_C1145670,0
C0000545_C1527231,0
C0000545_C1849508,0
C0000545_C1961835,0
C0000545_C2931688,0
C0000545_C5203670,0
C0000578_C0001125,0
C0000578_C0002066,0
C0000578_C0002395,0
C0000578_C0002986,0
C0000578_C0004096,0
C0000578_C0004238,0
C0000578_C0007194,0
C0000578_C0007222,0
C0000578_C0011168,0
C0000578_C0011849,0
C0000578_C0011860,0
C0000578_C0014544,0
C0000578_C0017205,0
C0000578_C0018790,0
C0000578_C0018799,0
C0000578_C0018801,0
C0000578_C0018802,0
C0000578_C0019147,0
C0000578_C0019151,0
C0000578_C0019202,0
C0000578_C0019247,0
C0000578_C0019880,0
C0000578_C0020179,0
C0000578_C0020538,0
C0000578_C0020541,0
C0000578_C0020615,0
C0000578_C0023521,0
C0000578_C0023890,0
C0000578_C0023895,0
C0000578_C0024117,0
C0000578_C0024408,0
C0000578_C0024776,0
C0000578_C0025517,0
C0000578_C0025521,0
C0000578_C0026848,0
C0000578_C0026850,0
C0000578_C0026896,0
C0000578_C0027051,0
C0000578_C0027126,0
C0000578_C0027765,0
C0000578_C0027868,0
C0000578_C0030567,0
C0000578_C0031485,0
C0000578_C0038454,0
C0000578_C0043459,0
C0000578_C0085584,0
C0000578_C0087012,0
C0000578_C0149931,0
C0000578_C0154246,0
C0000578_C0162309,0
C0000578_C0162671,0
C0000578_C0220756,0
C0000578_C0242422,0
C0000578_C0268250,0
C0000578_C0268251,0
C0000578_C0268465,0
C0000578_C0268490,0
C0000578_C0268542,0
C0000578_C0268579,0
C0000578_C0270846,0
C0000578_C0282528,0
C0000578_C0349653,0
C0000578_C0442874,0
C0000578_C0494475,0
C0000578_C0524851,0
C0000578_C0751434,0
C0000578_C0751435,0
C0000578_C0751436,0
C0000578_C0751882,0
C0000578_C0752120,0
C0000578_C0878544,0
C0000578_C0878773,0
C0000578_C0948089,0
C0000578_C1145670,0
C0000578_C1527231,0
C0000578_C1849508,0
C0000578_C1961835,0
C0000578_C2931688,0
